	time	title	summary	link	source
87	1488304261	democrats to bring dreamers muslims to trumps first speech to congress	several congressional democrats reportedly plan to bring muslim clients of the american civil liberties union aclu and recipients of former president deferred action for childhood arrivals program to president donald trumps first joint address to congress tuesday evening	http://feedproxy.google.com/~r/breitbart/~3/wYg6gwXPDI8/	Breitbart
88	1488282723	to fly number paying customers to the moon next year	the private space mission would launch from a craft that needs no specialized astronauts	http://rssfeeds.usatoday.com/~/275666650/0/usatodaycomnation-topstories~SpaceX-to-fly-paying-customers-to-the-moon-next-year/	USAToday
89	1488326974	a modern movie link to the wives get out	jordan horror flick get out hilariously references ira levins creepy flicks	http://rssfeeds.usatoday.com/~/275989160/0/usatodaycomnation-topstories~A-modern-movie-link-to-the-Stepford-Wives-Get-Out/	USAToday
90	1488324567	the curse of the pear column	all those white blooming trees you see everywhere do you think they are pretty if you knew what they actually represent you would choke on your morning coffee and gag on your scrambled eggs	http://rssfeeds.usatoday.com/~/146739492/0/usatodaycomnation-topstories~The-curse-of-the-Bradford-Pear-Column/	USAToday
91	1488324028	these are the best and worst states to live in according to new report	the report primarily looks at education and health care in all number states	http://rssfeeds.usatoday.com/~/275858942/0/usatodaycomnation-topstories~These-are-the-best-and-worst-states-to-live-in-according-to-new-report/	USAToday
92	1488323471	white house takes responsibility for historically black colleges from ed department	trump and met monday with leaders surprising many in the group with the level of attention	http://rssfeeds.usatoday.com/~/275952710/0/usatodaycomnation-topstories~White-House-takes-responsibility-for-historically-black-colleges-from-Ed-Department/	USAToday
93	1488323330	hospitals increasingly try to keep patients away to save money	asked about his health issues anthony says do you have about an hour	http://rssfeeds.usatoday.com/~/274615846/0/usatodaycomnation-topstories~Hospitals-increasingly-try-to-keep-patients-away-to-save-money/	USAToday
94	1488323167	students suspended for forming human swastika	administrators students formed a human swastika in a field on florida schools campus	http://rssfeeds.usatoday.com/~/275972678/0/usatodaycomnation-topstories~Students-suspended-for-forming-human-swastika/	USAToday
95	1488322589	crash survivor thrown from plane found in bedroom	the five people from two families were returning from a cheerleading conference at disneyland	http://rssfeeds.usatoday.com/~/275852276/0/usatodaycomnation-topstories~Crash-survivor-thrown-from-plane-found-in-bedroom/	USAToday
96	1488320808	trump prepares to issue new travel ban	the ban would still target number majority muslim countries but be limited by court rulings	http://rssfeeds.usatoday.com/~/275964212/0/usatodaycomnation-topstories~Trump-prepares-to-issue-new-travel-ban/	USAToday
97	1488318790	plane crashes into roof of mass condo building killing pilot	a number year old man was killed tuesday when he single engine homemade propeller plane through the roof of a massachusetts condo building	http://rssfeeds.usatoday.com/~/275952714/0/usatodaycomnation-topstories~Plane-crashes-into-roof-of-Mass-condo-building-killing-pilot/	USAToday
98	1488318486	navy punishes special ops group for flying trump flag on military convoy	some who were outraged said the action befitted a banana republic more than the usa	http://rssfeeds.usatoday.com/~/275952716/0/usatodaycomnation-topstories~Navy-punishes-Special-Ops-group-for-flying-Trump-flag-on-military-convoy/	USAToday
99	1488317922	towns flip for pancake races		http://rssfeeds.usatoday.com/~/275949868/0/usatodaycomnation-topstories~Towns-flip-for-pancake-races/	USAToday
100	1488317365	having a baby past number what women should know	delaying childbirth is possible but is it best for mom and baby	http://rssfeeds.usatoday.com/~/275947726/0/usatodaycomnation-topstories~Having-a-baby-past-What-women-should-know/	USAToday
101	1488316043	new aerial images of spillway show extent of damage	officials turned the water off to the main chute to assess problems clear debris from pool below it	http://rssfeeds.usatoday.com/~/275915538/0/usatodaycomnation-topstories~New-aerial-images-of-Oroville-spillway-show-extent-of-damage/	USAToday
102	1488315891	new pew survey republicans would trust trump over congressional leaders	take heed mitch and paul	http://rssfeeds.usatoday.com/~/273818770/0/usatodaycomnation-topstories~New-Pew-survey-Republicans-would-trust-Trump-over-GOP-congressional-leaders/	USAToday
103	1488314032	after backlash for hailing as school choice pioneers pivots her message	and cited mary as an inspiration	http://rssfeeds.usatoday.com/~/275936178/0/usatodaycomnation-topstories~After-backlash-for-hailing-HBCUs-as-school-choice-pioneers-DeVos-pivots-her-message/	USAToday
104	1488313928	car plows into mardi gras parade band in alabama number students hurt	police say the tragic accident occurred when a number year old man accelerated his	http://rssfeeds.usatoday.com/~/275914996/0/usatodaycomnation-topstories~Car-plows-into-Mardi-Gras-parade-band-in-Alabama-students-hurt/	USAToday
105	1488313672	beloved hippo dies after brutal attack at el salvador zoo	a beloved hippopotamus named died at el national zoo sunday from injuries sustained in a violent attack last week	http://rssfeeds.usatoday.com/~/275853310/0/usatodaycomnation-topstories~Beloved-hippo-dies-after-brutal-attack-at-El-Salvador-zoo/	USAToday
106	1488308155	got milk this is the kind you should be drinking	cows milk soy milk almond milk the options seem endless so how do you choose	http://rssfeeds.usatoday.com/~/275892886/0/usatodaycomnation-topstories~Got-milk-This-is-the-kind-you-should-be-drinking/	USAToday
107	1488307679	george w portraits of american veterans on display in dallas		http://rssfeeds.usatoday.com/~/275923970/0/usatodaycomnation-topstories~George-W-Bushs-portraits-of-American-veterans-on-display-in-Dallas/	USAToday
108	1488323980	trump time is right for immigration bill open to giving some legal status	president trump says hed consider legal status for some undocumented immigrants	http://abcnews.go.com/Politics/trump-time-immigration-bill-open-giving-legal-status/story?id=45810351	ABCTopStories
109	1488319631	trumps budget faces blowback for slashing state dept funds	former top military leaders and congressional leaders are speaking out	http://abcnews.go.com/Politics/president-trumps-budget-faces-blowback-slashing-state-department/story?id=45806542	ABCTopStories
110	1488315513	congressman wont shake hands with trump before speech	aisle hog of new york wont save himself a good seat for address	http://abcnews.go.com/Politics/congressman-shake-hands-trump-speech/story?id=45807686	ABCTopStories
111	1488321485	fbi investigating kansas bar shooting as hate crime	who immigrated to the us from india in number was killed	http://abcnews.go.com/US/fbi-investigating-kansas-triple-shooting-killed-hate-crime/story?id=45808164	ABCTopStories
112	1488316294	senior house dem plans to skip trumps speech to congress	rep waters is one of trumps loudest critics on capitol hill	http://abcnews.go.com/Politics/senior-house-democrat-plans-skip-trumps-speech-congress/story?id=45805743	ABCTopStories
113	1488313849	car crashes into mardi gras parade in alabama injuring at least a dozen band members	a similar incident occurred in new orleans over the weekend injuring number	http://abcnews.go.com/US/car-crashes-mardi-gras-parade-alabama-injuring-band/story?id=45805179	ABCTopStories
114	1488318689	family aboard plane that crashed into california home killing number	two adult female passengers survived the crash	http://abcnews.go.com/US/family-aboard-plane-crashed-southern-california-home-killing/story?id=45801621	ABCTopStories
115	1488324821	man accused in fatal number moviegoer shooting it was his life or mine	reeves a former police captain accused of fatally shooting a man in a number dispute in a florida movie theater testified in his stand your ground case	http://abcnews.go.com/US/man-accused-fatally-shooting-moviegoer-details-lengthy-tenure/story?id=45801619	ABCTopStories
116	1488326713	houston police search for suspect potentially linked to officers shooting	the two officers were transported to local hospitals	http://abcnews.go.com/US/houston-officers-injured-shooting-authorities/story?id=45807920	ABCTopStories
117	1488303411	trump makes unsupported claim that was behind town hall protests	the president offered no evidence to back his claim	http://abcnews.go.com/Politics/trump-suggests-obama-town-hall-protests/story?id=45793201	ABCTopStories
118	1488301208	murder charges expected in kim nam assassination	a high level delegation of north korean officials is in capital as intrigue surrounding the death of kim nam deepens	http://abcnews.go.com/International/north-korean-delegation-arrives-malaysia-murder-charges-expected/story?id=45801585	ABCTopStories
119	1488315936	asks congress to ensure anti doping system is fair	testifying before a congressional hearing on improving anti doping measures michael has expressed frustration over seeing others cheat and says athletes need to believe the system works	http://abcnews.go.com/Sports/wireStory/michael-phelps-talks-congress-athlete-drug-testing-45801738	ABCTopStories
120	1488291530	names officer who fired gun during struggle with teens	the angeles police department has named the officer who was angry with teens walking on his yard and discharged a gun during an scuffle with them outside his home in suburban anaheim	http://abcnews.go.com/US/wireStory/lapd-names-officer-fired-gun-struggle-teens-45800711	ABCTopStories
121	1488327793	after recent anti semitic attacks jewish officials urge action	tombstones were found toppled at number jewish cemeteries in one week	http://abcnews.go.com/US/communities-cope-recent-anti-semitic-attacks-jewish-officials/story?id=45800345	ABCTopStories
122	1488323668	watch wave of bomb threats against jewish centers around the us	jewish institutions in america have seen an increase in bomb threats and vandalism since january	http://abcnews.go.com/US/video/anti-semitism-threats-us-rise-45807405	ABCTopStories
123	1488312411	statement on black colleges sparks uproar	referred to as real pioneers when it comes to school choice	http://abcnews.go.com/US/betsy-devos-statement-black-colleges-sparks-uproar/story?id=45796029	ABCTopStories
124	1488296927	attorney general talks of sense were in danger from rising crime	sessions said he doesnt believe a recent rise in crime is a blip	http://abcnews.go.com/US/attorney-general-warns-dangerous-trend-violence-us/story?id=45799962	ABCTopStories
125	1488286805	sessions questions reports on chicago policing	the investigations looked into chicago and	http://abcnews.go.com/US/sessions-questions-justice-department-reports-ferguson-chicago-policing/story?id=45790084	ABCTopStories
126	1488327206	urges academy president to clarify oscar fiasco	the actor and were given the wrong envelope said	http://abcnews.go.com/Entertainment/wireStory/beatty-urges-academy-president-clarify-oscar-fiasco-45808963	ABCTopStories
127	1488301906	jimmy explains craziest oscars ever	on his late night show shared his perspective on the best picture gaffe	http://abcnews.go.com/Entertainment/jimmy-kimmel-explains-craziest-oscars/story?id=45801864	ABCTopStories
128	1488328451	trump says hes open to compromise immigration bill	washington president donald trump signaling a potential shift on a signature issue indicated tuesday that hes open to immigration legislation that would give legal status to some people living in the us illegally and provide a pathway to citizenship to those brought to the us illegally as children the president in a lunch with	http://nypost.com/2017/02/28/trump-says-hes-open-to-compromise-immigration-bill/	NYPost
129	1488323903	book deal bidding war hits number	the bidding war over a book deal with and has skyrocketed to more than number million more than any presidential memoir in history penguin random house has so far made the highest bid for global rights to the deal in which the former president and first lady are writing separate books	http://nypost.com/2017/02/28/obamas-book-deal-bidding-war-hits-60m/	NYPost
130	1488322720	gets into heated argument with one of his drivers	had a rough ride while using his own car service when he got into a shouting match with a driver who was angry over dropping prices and lower pay a dash cam video of the encounter shows app hack and boss travis raged at each other in san francisco	http://nypost.com/2017/02/28/uber-ceo-gets-into-heated-argument-with-one-of-his-drivers/	NYPost
131	1488319262	mailman busted having spontaneous sexual relations with mailbox	an irish postman has expressed his enormous shame and regret after he was discovered performing sex acts using a mailbox last august a man who was having work done on his late mothers home in northern ireland noticed a puddle on the ground near his front door which his mailbox was built into suspicious	http://nypost.com/2017/02/28/mailman-busted-having-spontaneous-sexual-relations-with-mailbox/	NYPost
132	1488319175	teen jumps to death in stunt gone wrong	a teen from singapore died on friday while trying to perform a risky stunt for a video	http://nypost.com/2017/02/28/teen-jumps-to-death-in-snapchat-stunt-gone-wrong/	NYPost
133	1488316871	photos of vets being neglected at va spark outrage	durham a former marine and his wife say the scene inside a veterans administration hospital in durham north carolina was so shocking that they felt compelled to take pictures and post them to now thousands of people are expressing outrage and the head of the medical center says an employee involved has	http://nypost.com/2017/02/28/photos-of-vets-being-neglected-at-va-spark-outrage/	NYPost
134	1488315322	scientists created super pigs resistant to deadly infection	super pigs are coming to save themselves scientists at the university of institute have genetically engineered pigs to protect them from porcine reproductive and respiratory syndrome or according to findings published in the journal pathogens this deadly infection first appeared on european and us farms in the late number and has	http://nypost.com/2017/02/28/scientists-created-super-pigs-resistant-to-deadly-infection/	NYPost
135	1488314920	climate change unfreezes number year old doorway to hell	enormous crater in the melting permafrost is growing fast and its opening a portal to a number year old world the crater known to the local people as the doorway to the underworld is one of the largest of a growing number of pits collapsing across the siberian landscape as the ice	http://nypost.com/2017/02/28/climate-change-unfreezes-200000-year-old-doorway-to-hell/	NYPost
136	1488314769	tourists may have killed bahamas famous swimming pigs	a probe has been launched after a number of the famous swimming pigs of the bahamas mysteriously died prompting fears they could have been killed deliberately investigations are underway to determine what caused the deaths of the much loved animals after around seven or eight of them were found dead last weekend the bodies of the	http://nypost.com/2017/02/28/tourists-may-have-killed-bahamas-famous-swimming-pigs/	NYPost
137	1488314284	why more are more likely to get this type of cancer	are more likely to get bowel cancer than their parents because of their low fiber diets lack of exercise and other factors a new report says americans in their number are four times more at risk of developing the deadly disease than than those born around number according to a study published tuesday in the	http://nypost.com/2017/02/28/why-more-millennials-are-more-likely-to-get-this-type-of-cancer/	NYPost
138	1488323360	top republican says trumps budget plan dead on arrival	one senator says the reported proposal to slash state department funding is dead on arrival	http://www.bbc.co.uk/news/world-us-canada-39123281	BBCUSCanada
139	1488324986	kansas shooting racially motivated hatred says white house	the fbi also confirms for the first time it is investigating the attack as a hate crime	http://www.bbc.co.uk/news/world-us-canada-39122129	BBCUSCanada
140	1488323201	the us poverty challenge facing donald trump	reports from the city of baltimore where number of the population lives in poverty	http://www.bbc.co.uk/news/world-us-canada-39122283	BBCUSCanada
141	1488304634	us teacher really proud to save pupils life	both donor and recipient who had waited eight months for a suitable match are now recovering	http://www.bbc.co.uk/news/world-us-canada-39119164	BBCUSCanada
142	1488314252	trump blames for town hall protests and security leaks	donald trump says people are certainly behind protests and leaks but offers no evidence	http://www.bbc.co.uk/news/world-us-canada-39113446	BBCUSCanada
143	1488323941	italy grants partial clemency to former cia officer	de is partially pardoned for her role in the number abduction of an egyptian cleric	http://www.bbc.co.uk/news/world-europe-39123646	BBCUSCanada
144	1488290345	confederate flag child party duo jailed	two guilty of threatening a black family at a party receive lengthy sentences in atlanta	http://www.bbc.co.uk/news/world-us-canada-39114166	BBCUSCanada
145	1488280586	sparks media storm from oval office sofa	president donald trumps senior aide berated after kneeling on the oval office sofa with her shoes on	http://www.bbc.co.uk/news/world-us-canada-39114161	BBCUSCanada
146	1488236516	a cool welcome for vancouver trump towers grand opening	the luxury tower has faced controversy linked to donald trumps successful bid for the us presidency	http://www.bbc.co.uk/news/world-us-canada-39108023	BBCUSCanada
147	1488281319	man jailed for hitting woman with drone	the pilot of a drone that knocked a woman unconscious has been jailed for number days in the us	http://www.bbc.co.uk/news/39114691	BBCUSCanada
148	1488289003	in pictures	after casual pose here are more offbeat moments photographed in the oval office	http://www.bbc.co.uk/news/in-pictures-39117612	BBCUSCanada
149	1488232075	listen up	scientists at the university of ottawa have developed a way of growing human cells and tissue on apples	http://www.bbc.co.uk/news/world-us-canada-39108026	BBCUSCanada
150	1488145369	kansas tragedy	the injured friend of shooting victim and his widow talk to the	http://www.bbc.co.uk/news/world-us-canada-39098084	BBCUSCanada
151	1488158681	diplomatic vacuum	under the new administration many us diplomatic posts remain to be filled most notably at the un	http://www.bbc.co.uk/news/world-europe-39080204	BBCUSCanada
152	1487983811	the ballot question	a leading us political scientists thinks donald trump is president because his name came first on the ballot in some critical swing states	http://www.bbc.co.uk/news/magazine-39082465	BBCUSCanada
153	1487983398	a quiet man	can the outsider secretary of state find a way to wield power in a chaotic washington	http://www.bbc.co.uk/news/world-us-canada-39083336	BBCUSCanada
154	1487969434	pizza	the hawaiian pizza is a love it or loathe it dish first created in the province of ontario	http://www.bbc.co.uk/news/world-us-canada-39072331	BBCUSCanada
155	1487957086	going awol	trump critics employ missing posters to press republicans to face voters in town halls	http://www.bbc.co.uk/news/world-us-canada-39075853	BBCUSCanada
156	1487893786	marching orders	a programme for undocumented military family members may be cancelled by the trump administration	http://www.bbc.co.uk/news/world-us-canada-39070164	BBCUSCanada
157	1487897956	suffering	a teenager and aspiring community leader shares her perspective on discrimination based on the darkness of a skin tone	http://www.bbc.co.uk/news/world-us-canada-38735856	BBCUSCanada
